"ISO3"	"FRACOUNTRYCODE"	"COUNTRY"	"FRACATCODE"	"FRACAT"	"YEAR"	"VALUE"
"GNB"	67	"Guinea-Bissau"	0	"Forest"	2000	2120
"GNB"	67	"Guinea-Bissau"	1	"Inland water"	1990	800
"GNB"	67	"Guinea-Bissau"	2	"Other land"	1990	303
"GNB"	67	"Guinea-Bissau"	3	"Other wooded land"	2010	230
"GNB"	67	"Guinea-Bissau"	2	"Other land"	2000	451
"GNB"	67	"Guinea-Bissau"	3	"Other wooded land"	2005	236
"GUY"	210	"Guyana"	1	"Inland water"	2010	1812
"GUY"	210	"Guyana"	2	"Other land"	2005	900
"GUY"	210	"Guyana"	2	"Other land"	2010	900
"GUY"	210	"Guyana"	3	"Other wooded land"	2010	3580
"GUY"	210	"Guyana"	0	"Forest"	2010	15205
"GUY"	210	"Guyana"	1	"Inland water"	1990	1812
"GUY"	210	"Guyana"	1	"Inland water"	2005	1812
"GUY"	210	"Guyana"	3	"Other wooded land"	2000	3580
"GUY"	210	"Guyana"	0	"Forest"	2000	15205
"GUY"	210	"Guyana"	0	"Forest"	1990	15205
"GUY"	210	"Guyana"	2	"Other land"	1990	900
"GUY"	210	"Guyana"	3	"Other wooded land"	2005	3580
"GUY"	210	"Guyana"	0	"Forest"	2005	15205
"GUY"	210	"Guyana"	1	"Inland water"	2000	1812
"GUY"	210	"Guyana"	3	"Other wooded land"	1990	3580
"GUY"	210	"Guyana"	2	"Other land"	2000	900
"HTI"	190	"Haiti"	2	"Other land"	2005	2651
"HTI"	190	"Haiti"	3	"Other wooded land"	1990	0
"HTI"	190	"Haiti"	3	"Other wooded land"	2010	0
"HTI"	190	"Haiti"	1	"Inland water"	2005	19
"HTI"	190	"Haiti"	1	"Inland water"	1990	19
"HTI"	190	"Haiti"	3	"Other wooded land"	2000	0
"HTI"	190	"Haiti"	1	"Inland water"	2010	19
"HTI"	190	"Haiti"	2	"Other land"	2010	2655
"HTI"	190	"Haiti"	2	"Other land"	2000	2647
"HTI"	190	"Haiti"	3	"Other wooded land"	2005	0
"HTI"	190	"Haiti"	0	"Forest"	2005	105
"HTI"	190	"Haiti"	0	"Forest"	2010	101
"HTI"	190	"Haiti"	1	"Inland water"	2000	19
"HTI"	190	"Haiti"	0	"Forest"	1990	116
"HTI"	190	"Haiti"	0	"Forest"	2000	109
"HTI"	190	"Haiti"	2	"Other land"	1990	2640
"VAT"	7657948	"Holy See"	3	"Other wooded land"	2005	0
"VAT"	7657948	"Holy See"	1	"Inland water"	2005	0
"VAT"	7657948	"Holy See"	2	"Other land"	1990	0.044
"VAT"	7657948	"Holy See"	1	"Inland water"	2010	0
"VAT"	7657948	"Holy See"	0	"Forest"	2010	0
"VAT"	7657948	"Holy See"	1	"Inland water"	2000	0
"VAT"	7657948	"Holy See"	2	"Other land"	2000	0.044
"VAT"	7657948	"Holy See"	0	"Forest"	1990	0
"VAT"	7657948	"Holy See"	0	"Forest"	2005	0
"VAT"	7657948	"Holy See"	2	"Other land"	2010	0.044
"VAT"	7657948	"Holy See"	3	"Other wooded land"	2010	0
"VAT"	7657948	"Holy See"	3	"Other wooded land"	1990	0
"VAT"	7657948	"Holy See"	2	"Other land"	2005	0.044
"VAT"	7657948	"Holy See"	0	"Forest"	2000	0
"VAT"	7657948	"Holy See"	3	"Other wooded land"	2000	0
"VAT"	7657948	"Holy See"	1	"Inland water"	1990	0
"HND"	175	"Honduras"	1	"Inland water"	2005	20
"HND"	175	"Honduras"	0	"Forest"	2005	5792
"HND"	175	"Honduras"	0	"Forest"	2010	5192
"HND"	175	"Honduras"	2	"Other land"	2000	3610
"HND"	175	"Honduras"	3	"Other wooded land"	2000	1187
"HND"	175	"Honduras"	0	"Forest"	1990	8136
"HND"	175	"Honduras"	3	"Other wooded land"	2005	1331
"HND"	175	"Honduras"	2	"Other land"	2010	4522
"HND"	175	"Honduras"	2	"Other land"	2005	4066
"HND"	175	"Honduras"	3	"Other wooded land"	1990	899
"HND"	175	"Honduras"	2	"Other land"	1990	2154
"HND"	175	"Honduras"	0	"Forest"	2000	6392
"HND"	175	"Honduras"	3	"Other wooded land"	2010	1475
"HND"	175	"Honduras"	1	"Inland water"	2000	20
"HND"	175	"Honduras"	1	"Inland water"	1990	20
"HND"	175	"Honduras"	1	"Inland water"	2010	20
"HUN"	149	"Hungary"	3	"Other wooded land"	1990	0
"HUN"	149	"Hungary"	3	"Other wooded land"	2000	0
"HUN"	149	"Hungary"	2	"Other land"	2000	7055
"HUN"	149	"Hungary"	0	"Forest"	2005	1983
"HUN"	149	"Hungary"	1	"Inland water"	2005	342
"HUN"	149	"Hungary"	0	"Forest"	2010	2029
"HUN"	149	"Hungary"	1	"Inland water"	2000	341
"HUN"	149	"Hungary"	0	"Forest"	1990	1801
"HUN"	149	"Hungary"	0	"Forest"	2000	1907
"HUN"	149	"Hungary"	2	"Other land"	2005	6978
"HUN"	149	"Hungary"	1	"Inland water"	1990	316
"HUN"	149	"Hungary"	2	"Other land"	2010	6932
"HUN"	149	"Hungary"	3	"Other wooded land"	2005	0
"HUN"	149	"Hungary"	2	"Other land"	1990	7186
"HUN"	149	"Hungary"	3	"Other wooded land"	2010	0
"HUN"	149	"Hungary"	1	"Inland water"	2010	342
"ISL"	127	"Iceland"	0	"Forest"	2005	25.4
"ISL"	127	"Iceland"	3	"Other wooded land"	2000	82.6
"ISL"	127	"Iceland"	1	"Inland water"	2005	275
"ISL"	127	"Iceland"	0	"Forest"	1990	8.7
"ISL"	127	"Iceland"	0	"Forest"	2010	29.9
"ISL"	127	"Iceland"	1	"Inland water"	1990	275
"ISL"	127	"Iceland"	0	"Forest"	2000	18.4
"ISL"	127	"Iceland"	2	"Other land"	2000	9924
"ISL"	127	"Iceland"	2	"Other land"	2005	9914.5
"ISL"	127	"Iceland"	3	"Other wooded land"	2005	85.1
"ISL"	127	"Iceland"	2	"Other land"	1990	9935.5
"ISL"	127	"Iceland"	1	"Inland water"	2000	275
"ISL"	127	"Iceland"	3	"Other wooded land"	2010	86.1
"ISL"	127	"Iceland"	3	"Other wooded land"	1990	80.8
"ISL"	127	"Iceland"	2	"Other land"	2010	9909
"ISL"	127	"Iceland"	1	"Inland water"	2010	275
"IND"	33	"India"	0	"Forest"	2000	65390
"IND"	33	"India"	1	"Inland water"	2000	31407
"IND"	33	"India"	3	"Other wooded land"	2000	4732
"IND"	33	"India"	2	"Other land"	2005	225762
"IND"	33	"India"	0	"Forest"	2005	67709
"IND"	33	"India"	1	"Inland water"	1990	31407
"IND"	33	"India"	0	"Forest"	1990	63939
"IND"	33	"India"	2	"Other land"	1990	227486
"IND"	33	"India"	3	"Other wooded land"	1990	5894
"IND"	33	"India"	2	"Other land"	2000	227197
"IND"	33	"India"	1	"Inland water"	2010	31407
"IND"	33	"India"	3	"Other wooded land"	2005	3848
"IND"	33	"India"	1	"Inland water"	2005	31407
"IND"	33	"India"	2	"Other land"	2010	225618
"IND"	33	"India"	3	"Other wooded land"	2010	3267
"IND"	33	"India"	0	"Forest"	2010	68434
"IDN"	82	"Indonesia"	1	"Inland water"	1990	9300
"IDN"	82	"Indonesia"	2	"Other land"	1990	62612
"IDN"	82	"Indonesia"	3	"Other wooded land"	1990	0
"IDN"	82	"Indonesia"	2	"Other land"	2000	59121
"IDN"	82	"Indonesia"	2	"Other land"	2005	61094
"IDN"	82	"Indonesia"	3	"Other wooded land"	2005	22206
"IDN"	82	"Indonesia"	3	"Other wooded land"	2000	22627
"IDN"	82	"Indonesia"	0	"Forest"	2000	99409
"IDN"	82	"Indonesia"	1	"Inland water"	2010	9300
"IDN"	82	"Indonesia"	3	"Other wooded land"	2010	21003
"IDN"	82	"Indonesia"	1	"Inland water"	2005	9300
"IDN"	82	"Indonesia"	1	"Inland water"	2000	9300
"IDN"	82	"Indonesia"	0	"Forest"	1990	118545
"IDN"	82	"Indonesia"	2	"Other land"	2010	65722
"IDN"	82	"Indonesia"	0	"Forest"	2005	97857
"IDN"	82	"Indonesia"	0	"Forest"	2010	94432
"IRN"	89	"Iran (Islamic Republic of)"	1	"Inland water"	1990	11660
"IRN"	89	"Iran (Islamic Republic of)"	2	"Other land"	2000	146440
"IRN"	89	"Iran (Islamic Republic of)"	3	"Other wooded land"	1990	5340
"IRN"	89	"Iran (Islamic Republic of)"	0	"Forest"	2000	11075
"IRN"	89	"Iran (Islamic Republic of)"	3	"Other wooded land"	2000	5340
"IRN"	89	"Iran (Islamic Republic of)"	2	"Other land"	1990	146440
"IRN"	89	"Iran (Islamic Republic of)"	2	"Other land"	2005	146440
"IRN"	89	"Iran (Islamic Republic of)"	3	"Other wooded land"	2005	5340
"IRN"	89	"Iran (Islamic Republic of)"	1	"Inland water"	2005	11660
"IRN"	89	"Iran (Islamic Republic of)"	1	"Inland water"	2000	11660
"IRN"	89	"Iran (Islamic Republic of)"	3	"Other wooded land"	2010	5340
"IRN"	89	"Iran (Islamic Republic of)"	0	"Forest"	2005	11075
"IRN"	89	"Iran (Islamic Republic of)"	2	"Other land"	2010	146440
"IRN"	89	"Iran (Islamic Republic of)"	1	"Inland water"	2010	11660
"IRN"	89	"Iran (Islamic Republic of)"	0	"Forest"	2010	11075
"IRN"	89	"Iran (Islamic Republic of)"	0	"Forest"	1990	11075
"IRQ"	90	"Iraq"	2	"Other land"	2000	42660
"IRQ"	90	"Iraq"	2	"Other land"	1990	42674
"IRQ"	90	"Iraq"	1	"Inland water"	1990	95
"IRQ"	90	"Iraq"	1	"Inland water"	2000	95
"IRQ"	90	"Iraq"	2	"Other land"	2005	42653
"IRQ"	90	"Iraq"	3	"Other wooded land"	1990	259
"IRQ"	90	"Iraq"	3	"Other wooded land"	2000	259
"IRQ"	90	"Iraq"	3	"Other wooded land"	2010	259
"IRQ"	90	"Iraq"	0	"Forest"	2010	825
"IRQ"	90	"Iraq"	3	"Other wooded land"	2005	259
"IRQ"	90	"Iraq"	1	"Inland water"	2005	95
"IRQ"	90	"Iraq"	1	"Inland water"	2010	95
"IRQ"	90	"Iraq"	0	"Forest"	2005	825
"IRQ"	90	"Iraq"	2	"Other land"	2010	42653
"IRQ"	90	"Iraq"	0	"Forest"	2000	818
"IRQ"	90	"Iraq"	0	"Forest"	1990	804
"IRL"	136	"Ireland"	1	"Inland water"	2000	138
"IRL"	136	"Ireland"	1	"Inland water"	2010	138
"IRL"	136	"Ireland"	3	"Other wooded land"	2010	50
"IRL"	136	"Ireland"	3	"Other wooded land"	2000	49
"IRL"	136	"Ireland"	0	"Forest"	2000	635
"IRL"	136	"Ireland"	0	"Forest"	2010	739
"IRL"	136	"Ireland"	2	"Other land"	2000	6205
"IRL"	136	"Ireland"	3	"Other wooded land"	1990	49
"IRL"	136	"Ireland"	1	"Inland water"	1990	138
"IRL"	136	"Ireland"	2	"Other land"	1990	6375
"IRL"	136	"Ireland"	0	"Forest"	1990	465
"IRL"	136	"Ireland"	0	"Forest"	2005	695
"IRL"	136	"Ireland"	3	"Other wooded land"	2005	50
"IRL"	136	"Ireland"	2	"Other land"	2005	6145
"IRL"	136	"Ireland"	2	"Other land"	2010	6099
"IRL"	136	"Ireland"	1	"Inland water"	2005	138
"IMN"	7655849	"Isle of Man"	1	"Inland water"	2010	0.103
"IMN"	7655849	"Isle of Man"	2	"Other land"	2000	53.6
"IMN"	7655849	"Isle of Man"	0	"Forest"	2000	3.46
"IMN"	7655849	"Isle of Man"	1	"Inland water"	2000	0.103
"IMN"	7655849	"Isle of Man"	3	"Other wooded land"	2010	0
"IMN"	7655849	"Isle of Man"	3	"Other wooded land"	2000	0
"IMN"	7655849	"Isle of Man"	3	"Other wooded land"	1990	0
"IMN"	7655849	"Isle of Man"	0	"Forest"	2010	3.46
"IMN"	7655849	"Isle of Man"	0	"Forest"	1990	3.46
"IMN"	7655849	"Isle of Man"	1	"Inland water"	1990	0.103
"IMN"	7655849	"Isle of Man"	1	"Inland water"	2005	0.103
"IMN"	7655849	"Isle of Man"	2	"Other land"	1990	53.6
"IMN"	7655849	"Isle of Man"	2	"Other land"	2005	53.6
"IMN"	7655849	"Isle of Man"	2	"Other land"	2010	53.6
"IMN"	7655849	"Isle of Man"	0	"Forest"	2005	3.46
"IMN"	7655849	"Isle of Man"	3	"Other wooded land"	2005	0
"ISR"	91	"Israel"	0	"Forest"	2010	154
"ISR"	91	"Israel"	1	"Inland water"	2000	43
"ISR"	91	"Israel"	2	"Other land"	2000	1978
"ISR"	91	"Israel"	3	"Other wooded land"	2000	33
"ISR"	91	"Israel"	1	"Inland water"	1990	43
"ISR"	91	"Israel"	0	"Forest"	1990	132
"ISR"	91	"Israel"	1	"Inland water"	2010	43
"ISR"	91	"Israel"	0	"Forest"	2005	155
"ISR"	91	"Israel"	3	"Other wooded land"	2010	33
"ISR"	91	"Israel"	0	"Forest"	2000	153
"ISR"	91	"Israel"	2	"Other land"	2010	1977
"ISR"	91	"Israel"	1	"Inland water"	2005	43
"ISR"	91	"Israel"	3	"Other wooded land"	1990	34
"ISR"	91	"Israel"	2	"Other land"	1990	1998
"ISR"	91	"Israel"	3	"Other wooded land"	2005	33
"ISR"	91	"Israel"	2	"Other land"	2005	1976
"ITA"	137	"Italy"	1	"Inland water"	2010	723
"ITA"	137	"Italy"	0	"Forest"	1990	7590
"ITA"	137	"Italy"	3	"Other wooded land"	2000	1650
"ITA"	137	"Italy"	0	"Forest"	2000	8369
"ITA"	137	"Italy"	0	"Forest"	2010	9149
"ITA"	137	"Italy"	1	"Inland water"	2000	723
"ITA"	137	"Italy"	1	"Inland water"	1990	723
"ITA"	137	"Italy"	3	"Other wooded land"	2005	1708
"ITA"	137	"Italy"	2	"Other land"	2010	18495
"ITA"	137	"Italy"	0	"Forest"	2005	8759
"ITA"	137	"Italy"	3	"Other wooded land"	2010	1767
"ITA"	137	"Italy"	3	"Other wooded land"	1990	1533
"ITA"	137	"Italy"	2	"Other land"	1990	20288
"ITA"	137	"Italy"	2	"Other land"	2005	18944
"ITA"	137	"Italy"	1	"Inland water"	2005	723
"ITA"	137	"Italy"	2	"Other land"	2000	19392
"JAM"	191	"Jamaica"	2	"Other land"	2010	558.3
"JAM"	191	"Jamaica"	0	"Forest"	1990	344.6
"JAM"	191	"Jamaica"	0	"Forest"	2005	339.2
"JAM"	191	"Jamaica"	1	"Inland water"	2000	16
"JAM"	191	"Jamaica"	1	"Inland water"	2005	16
"JAM"	191	"Jamaica"	0	"Forest"	2000	340.9
"JAM"	191	"Jamaica"	3	"Other wooded land"	2005	188
"JAM"	191	"Jamaica"	1	"Inland water"	1990	16
"JAM"	191	"Jamaica"	2	"Other land"	2005	555.8
"JAM"	191	"Jamaica"	1	"Inland water"	2010	16
"JAM"	191	"Jamaica"	3	"Other wooded land"	1990	190
"JAM"	191	"Jamaica"	3	"Other wooded land"	2010	187.6
"JAM"	191	"Jamaica"	2	"Other land"	1990	548.3
"JAM"	191	"Jamaica"	3	"Other wooded land"	2000	188.8
"JAM"	191	"Jamaica"	2	"Other land"	2000	553.3
"JAM"	191	"Jamaica"	0	"Forest"	2010	337.1
"JPN"	103	"Japan"	3	"Other wooded land"	2005	0
"JPN"	103	"Japan"	0	"Forest"	2000	24876
"JPN"	103	"Japan"	1	"Inland water"	1990	1320
"JPN"	103	"Japan"	2	"Other land"	2000	11574
"JPN"	103	"Japan"	0	"Forest"	2005	24935
"JPN"	103	"Japan"	2	"Other land"	1990	11510
"JPN"	103	"Japan"	2	"Other land"	2005	11515
"JPN"	103	"Japan"	0	"Forest"	1990	24950
"JPN"	103	"Japan"	0	"Forest"	2010	24979
"JPN"	103	"Japan"	2	"Other land"	2010	11471
"JPN"	103	"Japan"	3	"Other wooded land"	2010	0
"JPN"	103	"Japan"	3	"Other wooded land"	1990	0
"JPN"	103	"Japan"	1	"Inland water"	2000	1330
"JPN"	103	"Japan"	3	"Other wooded land"	2000	0
"JPN"	103	"Japan"	1	"Inland water"	2005	1341
"JPN"	103	"Japan"	1	"Inland water"	2010	1341
"JEY"	643000371	"Jersey"	0	"Forest"	2005	0.6
"JEY"	643000371	"Jersey"	1	"Inland water"	1990	0.1
"JEY"	643000371	"Jersey"	0	"Forest"	1990	0.6
"JEY"	643000371	"Jersey"	0	"Forest"	2000	0.6
"JEY"	643000371	"Jersey"	2	"Other land"	2000	10.9
"JEY"	643000371	"Jersey"	3	"Other wooded land"	2000	0
"JEY"	643000371	"Jersey"	3	"Other wooded land"	1990	0
"JEY"	643000371	"Jersey"	3	"Other wooded land"	2005	0
"JEY"	643000371	"Jersey"	2	"Other land"	2005	10.9
"JEY"	643000371	"Jersey"	1	"Inland water"	2005	0.1
"JEY"	643000371	"Jersey"	0	"Forest"	2010	0.6
"JEY"	643000371	"Jersey"	2	"Other land"	1990	10.9
"JEY"	643000371	"Jersey"	3	"Other wooded land"	2010	0
"JEY"	643000371	"Jersey"	1	"Inland water"	2010	0.1
"JEY"	643000371	"Jersey"	1	"Inland water"	2000	0.1
"JEY"	643000371	"Jersey"	2	"Other land"	2010	10.9
"JOR"	92	"Jordan"	0	"Forest"	2010	97.5
"JOR"	92	"Jordan"	2	"Other land"	1990	8675.5
"JOR"	92	"Jordan"	2	"Other land"	2000	8675.5
"JOR"	92	"Jordan"	1	"Inland water"	2000	54
"JOR"	92	"Jordan"	0	"Forest"	2005	97.5
"JOR"	92	"Jordan"	2	"Other land"	2005	8675.5
"JOR"	92	"Jordan"	0	"Forest"	1990	97.5
"JOR"	92	"Jordan"	3	"Other wooded land"	2010	51
"JOR"	92	"Jordan"	1	"Inland water"	1990	54
"JOR"	92	"Jordan"	3	"Other wooded land"	1990	51
"JOR"	92	"Jordan"	3	"Other wooded land"	2000	51
"JOR"	92	"Jordan"	0	"Forest"	2000	97.5
"JOR"	92	"Jordan"	2	"Other land"	2010	8675.5
"JOR"	92	"Jordan"	1	"Inland water"	2005	54
"JOR"	92	"Jordan"	1	"Inland water"	2010	54
"JOR"	92	"Jordan"	3	"Other wooded land"	2005	51
"KAZ"	161	"Kazakhstan"	2	"Other land"	2000	251840
"KAZ"	161	"Kazakhstan"	2	"Other land"	2005	251011
"KAZ"	161	"Kazakhstan"	1	"Inland water"	1990	2520
"KAZ"	161	"Kazakhstan"	3	"Other wooded land"	2005	15622
"KAZ"	161	"Kazakhstan"	3	"Other wooded land"	2000	14765
"KAZ"	161	"Kazakhstan"	1	"Inland water"	2000	2520
"KAZ"	161	"Kazakhstan"	3	"Other wooded land"	1990	13049
"KAZ"	161	"Kazakhstan"	2	"Other land"	1990	253499
"KAZ"	161	"Kazakhstan"	1	"Inland water"	2005	2520
"KAZ"	161	"Kazakhstan"	1	"Inland water"	2010	2520
"KAZ"	161	"Kazakhstan"	0	"Forest"	2010	3309
"KAZ"	161	"Kazakhstan"	0	"Forest"	1990	3422
"KAZ"	161	"Kazakhstan"	3	"Other wooded land"	2010	16479
"KAZ"	161	"Kazakhstan"	0	"Forest"	2000	3365
"KAZ"	161	"Kazakhstan"	0	"Forest"	2005	3337
"KAZ"	161	"Kazakhstan"	2	"Other land"	2010	250182
"KEN"	73	"Kenya"	2	"Other land"	2000	24503
"KEN"	73	"Kenya"	0	"Forest"	1990	3708
"KEN"	73	"Kenya"	2	"Other land"	2005	24682
"KEN"	73	"Kenya"	1	"Inland water"	2000	1123
"KEN"	73	"Kenya"	1	"Inland water"	1990	1123
"KEN"	73	"Kenya"	3	"Other wooded land"	2005	28710
"KEN"	73	"Kenya"	3	"Other wooded land"	2000	28829
"KEN"	73	"Kenya"	3	"Other wooded land"	2010	28650
"KEN"	73	"Kenya"	0	"Forest"	2010	3467
"KEN"	73	"Kenya"	2	"Other land"	1990	24114
"KEN"	73	"Kenya"	1	"Inland water"	2005	1123
"KEN"	73	"Kenya"	0	"Forest"	2000	3582
"KEN"	73	"Kenya"	3	"Other wooded land"	1990	29092
"KEN"	73	"Kenya"	0	"Forest"	2005	3522
"KEN"	73	"Kenya"	1	"Inland water"	2010	1123
"KEN"	73	"Kenya"	2	"Other land"	2010	24797
"KIR"	114	"Kiribati"	3	"Other wooded land"	2000	0
"KIR"	114	"Kiribati"	3	"Other wooded land"	2005	0
"KIR"	114	"Kiribati"	1	"Inland water"	1990	0
"KIR"	114	"Kiribati"	2	"Other land"	1990	68.85
"KIR"	114	"Kiribati"	1	"Inland water"	2000	0
"KIR"	114	"Kiribati"	2	"Other land"	2000	68.85
"KIR"	114	"Kiribati"	2	"Other land"	2005	68.85
"KIR"	114	"Kiribati"	3	"Other wooded land"	1990	0
"KIR"	114	"Kiribati"	1	"Inland water"	2005	0
"KIR"	114	"Kiribati"	0	"Forest"	2000	12.15
"KIR"	114	"Kiribati"	0	"Forest"	1990	12.15
"KIR"	114	"Kiribati"	0	"Forest"	2010	12.15
"KIR"	114	"Kiribati"	0	"Forest"	2005	12.15
"KIR"	114	"Kiribati"	3	"Other wooded land"	2010	0
"KIR"	114	"Kiribati"	1	"Inland water"	2010	0
"KIR"	114	"Kiribati"	2	"Other land"	2010	68.85
"KWT"	93	"Kuwait"	3	"Other wooded land"	1990	0
"KWT"	93	"Kuwait"	3	"Other wooded land"	2005	0
"KWT"	93	"Kuwait"	1	"Inland water"	2000	0
"KWT"	93	"Kuwait"	3	"Other wooded land"	2000	0
"KWT"	93	"Kuwait"	0	"Forest"	1990	3.45
"KWT"	93	"Kuwait"	1	"Inland water"	1990	0
"KWT"	93	"Kuwait"	0	"Forest"	2005	5.55
"KWT"	93	"Kuwait"	2	"Other land"	2005	1776.45
"KWT"	93	"Kuwait"	1	"Inland water"	2010	0
"KWT"	93	"Kuwait"	2	"Other land"	2000	1777.15
"KWT"	93	"Kuwait"	2	"Other land"	1990	1778.55
"KWT"	93	"Kuwait"	0	"Forest"	2000	4.85
"KWT"	93	"Kuwait"	3	"Other wooded land"	2010	0
"KWT"	93	"Kuwait"	1	"Inland water"	2005	0
"KWT"	93	"Kuwait"	0	"Forest"	2010	6.25
"KWT"	93	"Kuwait"	2	"Other land"	2010	1775.75
"KGZ"	162	"Kyrgyzstan"	1	"Inland water"	2000	810
"KGZ"	162	"Kyrgyzstan"	3	"Other wooded land"	1990	283.4
"KGZ"	162	"Kyrgyzstan"	1	"Inland water"	2005	810
"KGZ"	162	"Kyrgyzstan"	3	"Other wooded land"	2000	303
"KGZ"	162	"Kyrgyzstan"	2	"Other land"	1990	18060.2
"KGZ"	162	"Kyrgyzstan"	1	"Inland water"	1990	810
"KGZ"	162	"Kyrgyzstan"	3	"Other wooded land"	2005	312.8
"KGZ"	162	"Kyrgyzstan"	2	"Other land"	2000	18018.7
"KGZ"	162	"Kyrgyzstan"	0	"Forest"	2005	869.3
"KGZ"	162	"Kyrgyzstan"	0	"Forest"	2000	858.3
"KGZ"	162	"Kyrgyzstan"	0	"Forest"	1990	836.4
"KGZ"	162	"Kyrgyzstan"	0	"Forest"	2010	953.8
"KGZ"	162	"Kyrgyzstan"	3	"Other wooded land"	2010	390.1
"KGZ"	162	"Kyrgyzstan"	1	"Inland water"	2010	810
"KGZ"	162	"Kyrgyzstan"	2	"Other land"	2010	17836.1
"KGZ"	162	"Kyrgyzstan"	2	"Other land"	2005	17997.9
"LAO"	39	"Lao People's Democratic Republic"	2	"Other land"	2000	2395
"LAO"	39	"Lao People's Democratic Republic"	3	"Other wooded land"	1990	3472
"LAO"	39	"Lao People's Democratic Republic"	1	"Inland water"	1990	600
"LAO"	39	"Lao People's Democratic Republic"	1	"Inland water"	2010	600
"LAO"	39	"Lao People's Democratic Republic"	1	"Inland water"	2000	600
"LAO"	39	"Lao People's Democratic Republic"	3	"Other wooded land"	2000	4153
"LAO"	39	"Lao People's Democratic Republic"	0	"Forest"	2005	16142
"LAO"	39	"Lao People's Democratic Republic"	0	"Forest"	2000	16532
"LAO"	39	"Lao People's Democratic Republic"	0	"Forest"	1990	17314
"LAO"	39	"Lao People's Democratic Republic"	1	"Inland water"	2005	600
"LAO"	39	"Lao People's Democratic Republic"	3	"Other wooded land"	2005	4493
"LAO"	39	"Lao People's Democratic Republic"	2	"Other land"	1990	2294
"LAO"	39	"Lao People's Democratic Republic"	2	"Other land"	2010	2495
"LAO"	39	"Lao People's Democratic Republic"	0	"Forest"	2010	15751
"LAO"	39	"Lao People's Democratic Republic"	2	"Other land"	2005	2445
"LAO"	39	"Lao People's Democratic Republic"	3	"Other wooded land"	2010	4834
"LVA"	163	"Latvia"	0	"Forest"	2005	3297
"LVA"	163	"Latvia"	0	"Forest"	1990	3173
"LVA"	163	"Latvia"	0	"Forest"	2010	3354
"LVA"	163	"Latvia"	0	"Forest"	2000	3241
"LVA"	163	"Latvia"	2	"Other land"	1990	2916
"LVA"	163	"Latvia"	3	"Other wooded land"	2010	113
"LVA"	163	"Latvia"	1	"Inland water"	2000	254
"LVA"	163	"Latvia"	2	"Other land"	2000	2841
"LVA"	163	"Latvia"	3	"Other wooded land"	2000	123
"LVA"	163	"Latvia"	1	"Inland water"	1990	255
"LVA"	163	"Latvia"	2	"Other land"	2010	2762
"LVA"	163	"Latvia"	2	"Other land"	2005	2814
"LVA"	163	"Latvia"	3	"Other wooded land"	1990	115
"LVA"	163	"Latvia"	1	"Inland water"	2005	230
"LVA"	163	"Latvia"	1	"Inland water"	2010	230
"LVA"	163	"Latvia"	3	"Other wooded land"	2005	118
"LBN"	94	"Lebanon"	0	"Forest"	1990	131
"LBN"	94	"Lebanon"	2	"Other land"	1990	775
"LBN"	94	"Lebanon"	3	"Other wooded land"	2010	106
"LBN"	94	"Lebanon"	1	"Inland water"	2010	17
"LBN"	94	"Lebanon"	0	"Forest"	2005	136.5
"LBN"	94	"Lebanon"	2	"Other land"	2010	780.1
"LBN"	94	"Lebanon"	1	"Inland water"	1990	17
"LBN"	94	"Lebanon"	3	"Other wooded land"	1990	117
"LBN"	94	"Lebanon"	2	"Other land"	2005	780.5
"LBN"	94	"Lebanon"	1	"Inland water"	2000	17
"LBN"	94	"Lebanon"	0	"Forest"	2000	131
"LBN"	94	"Lebanon"	0	"Forest"	2010	136.9
"LBN"	94	"Lebanon"	3	"Other wooded land"	2000	117
"LBN"	94	"Lebanon"	2	"Other land"	2000	775
"LBN"	94	"Lebanon"	3	"Other wooded land"	2005	106
"LBN"	94	"Lebanon"	1	"Inland water"	2005	17
"LSO"	27	"Lesotho"	3	"Other wooded land"	2010	97
"LSO"	27	"Lesotho"	1	"Inland water"	2000	0
"LSO"	27	"Lesotho"	1	"Inland water"	2010	0
"LSO"	27	"Lesotho"	0	"Forest"	2005	43
"LSO"	27	"Lesotho"	0	"Forest"	2000	42
"LSO"	27	"Lesotho"	2	"Other land"	2010	2894
"LSO"	27	"Lesotho"	2	"Other land"	2005	2884
"LSO"	27	"Lesotho"	3	"Other wooded land"	2000	120
"LSO"	27	"Lesotho"	3	"Other wooded land"	1990	142
"LSO"	27	"Lesotho"	1	"Inland water"	1990	0
"LSO"	27	"Lesotho"	0	"Forest"	2010	44
"LSO"	27	"Lesotho"	3	"Other wooded land"	2005	108
"LSO"	27	"Lesotho"	2	"Other land"	2000	2873
"LSO"	27	"Lesotho"	0	"Forest"	1990	40
"LSO"	27	"Lesotho"	2	"Other land"	1990	2853
"LSO"	27	"Lesotho"	1	"Inland water"	2005	0
"LBR"	78	"Liberia"	2	"Other land"	2005	5153
"LBR"	78	"Liberia"	2	"Other land"	2000	5003
"LBR"	78	"Liberia"	0	"Forest"	2000	4629
"LBR"	78	"Liberia"	3	"Other wooded land"	2010	0
"LBR"	78	"Liberia"	3	"Other wooded land"	2005	0
"LBR"	78	"Liberia"	3	"Other wooded land"	2000	0
"LBR"	78	"Liberia"	0	"Forest"	1990	4929
"LBR"	78	"Liberia"	1	"Inland water"	1990	1505
"LBR"	78	"Liberia"	0	"Forest"	2010	4329
